Stress_Level,Sector,Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Affected_by_Covid
High,Retail,0,1,10.205.053.912.912.000,32.182.428.604.286.700,1,0,1,0,1,0,0,1,1
Medium,IT,1,0,9.475.213.528.953.920,485.122.859.285.347,0,0,0,1,1,1,0,1,1
Medium,Education,1,0,1.196.039.268.337.910,23.658.711.011.861.100,0,1,1,1,0,0,0,0,1
Medium,IT,1,1,8.341.568.295.200.410,35.260.322.171.298.000,1,0,0,1,0,1,0,0,1
Medium,IT,1,1,6.778.323.995.443.620,5.632.275.353.400.690,1,0,1,0,0,0,0,1,1
Low,Retail,1,1,8.102.487.023.306.040,6.692.774.144.689.020,1,0,1,1,1,1,0,1,1
Low,Education,1,1,7.698.823.321.182.730,46.598.728.168.736.900,0,0,1,0,0,1,1,1,1
Medium,Healthcare,1,1,77.268.857.815.937.200,37.461.200.712.585.700,1,0,0,1,0,0,0,1,1
Medium,Retail,0,1,7.952.392.583.808.530,32.479.029.690.464.000,0,1,0,0,1,0,1,0,1
Medium,Healthcare,1,1,6.136.466.582.307.520,5.366.131.148.157.320,1,1,0,1,1,0,0,0,1
Low,Healthcare,1,1,8.564.435.509.941.280,5.700.109.598.673.500,0,0,0,1,0,1,0,1,1
Medium,Education,1,1,5.182.673.464.482.810,2.265.346.304.323.520,1,0,1,0,1,1,0,1,1
Medium,Retail,1,0,65.663.467.841.837.700,5.365.640.223.915.890,1,0,1,1,0,1,0,0,1
Low,Education,1,1,7.762.242.473.720.360,30.894.305.474.106.600,1,0,1,1,1,1,0,0,1
Low,IT,0,1,3.480.893.374.688.810,27.106.663.390.716.300,1,0,0,1,1,0,0,1,1
Medium,IT,1,1,9.537.983.072.689.830,3.769.533.694.674.350,1,1,0,0,1,0,1,1,1
Medium,Education,1,0,38.936.909.803.049.800,5.487.419.863.843.540,1,0,0,0,0,0,0,0,1
Medium,Healthcare,0,1,9.339.175.381.796.350,4.464.107.987.259.500,1,1,0,0,0,1,1,1,1
Medium,IT,1,1,5.414.381.420.143.670,4.423.497.497.186.220,0,1,0,1,0,1,0,1,1
High,Healthcare,1,1,7.190.162.618.593.000,4.528.662.480.999.520,0,0,0,1,0,1,0,1,1
High,Education,1,1,903.826.129.389.886,4.701.487.028.035.540,1,1,0,1,1,0,1,1,1
Medium,Retail,0,1,12.396.279.038.958.900,38.287.731.737.103.000,1,0,0,1,1,1,0,1,1
Medium,Retail,1,1,8.232.903.955.414.690,49.478.331.480.879.700,1,0,0,0,1,1,0,1,1
High,Retail,1,1,40.347.473.436.009.800,30.104.767.060.374.400,0,0,0,0,1,1,0,1,1
High,IT,1,1,9.907.390.265.271.540,4.976.511.476.418.290,1,0,1,0,1,0,1,1,1
Medium,Retail,1,1,7.536.163.190.281.960,5.285.478.021.750.980,0,1,1,1,1,1,0,0,1
High,Healthcare,1,0,8.139.813.308.917.640,5.048.704.891.850.460,0,0,0,0,1,1,0,1,1
Medium,IT,1,1,9.115.726.059.775.220,5.126.543.247.541.140,0,0,0,1,0,1,0,1,1
Medium,Education,1,1,35.492.440.861.885.700,4.697.298.460.345.210,0,0,0,1,0,1,0,0,1
Medium,IT,1,1,8.013.073.695.470.390,5.760.164.373.013.920,0,0,0,1,0,0,0,1,1
Medium,Education,1,1,7.180.612.220.094.600,5.925.793.240.320.070,1,1,1,1,0,1,0,1,1
Medium,Retail,0,1,10.443.669.812.011.000,5.280.618.936.347.740,1,1,1,0,0,1,0,1,1
Low,IT,1,1,9.454.227.526.677.480,6.963.186.290.736.810,0,0,0,1,0,1,0,1,1
High,Education,1,1,4.745.996.154.436.900,30.671.567.875.617.100,0,0,1,1,1,1,0,0,1
High,Retail,1,1,10.525.251.704.698.000,28.994.052.124.562.400,1,1,1,0,1,0,0,1,1
Low,IT,0,0,8.899.050.176.320.420,5.929.478.519.460.700,1,1,1,1,0,1,0,1,1
Medium,IT,1,1,4.905.516.805.093.560,2.609.890.990.781.070,1,0,0,1,0,1,0,1,1
Low,Education,0,1,8.111.506.206.985.540,2.999.913.531.136.820,0,0,0,0,1,0,1,1,1
Medium,Education,0,1,1.006.965.222.771.170,4.254.922.779.546.690,0,0,0,0,0,1,0,0,1
High,Healthcare,0,1,5.571.912.254.853.210,2.801.573.184.770.400,0,0,0,0,0,1,1,1,1
Medium,Retail,1,1,10.755.154.671.690.800,5.312.536.752.990.330,0,0,1,0,0,1,0,1,1
Medium,Healthcare,1,1,4.974.742.451.744.940,28.137.968.166.142.300,1,0,1,0,0,1,1,1,1
High,Education,0,1,6.417.545.646.706.030,4.540.950.021.560.020,0,1,1,0,1,0,0,1,1
High,Healthcare,1,1,61.142.583.292.206.100,4.426.723.694.494.750,1,0,0,0,0,1,0,1,1
Medium,Education,0,1,10.753.867.463.177.300,6.495.832.108.612.700,1,0,1,1,0,1,0,1,1
High,Education,1,1,7.017.967.726.901.600,5.747.952.799.443.590,0,1,0,0,1,1,0,0,1
High,Healthcare,1,1,5.674.365.994.678.000,3.205.708.687.819.510,1,0,1,1,0,1,0,0,1
Medium,IT,1,1,8.890.421.757.828.120,21.032.613.902.916.300,1,1,0,1,1,0,1,1,1
Low,IT,1,1,9.322.361.981.185.430,5.256.953.262.966.150,1,1,1,1,0,1,0,0,1
Medium,IT,0,1,9.335.072.189.588.260,301.991.374.787.001,1,1,0,0,1,1,0,1,1
High,Education,1,1,7.457.321.669.547.980,34.964.848.931.443.700,0,0,0,1,1,0,0,0,1
Medium,Retail,0,1,8.509.068.602.073.890,24.102.584.649.045.400,1,0,1,1,1,0,1,1,1
Low,Education,1,1,6.699.533.827.541.420,5.018.517.896.180.240,0,0,1,1,0,1,0,0,1
Medium,Education,1,1,1.134.960.335.587.140,3.030.260.325.343.730,0,0,0,1,1,0,1,1,1
Low,IT,0,1,10.288.410.317.315.800,3.947.437.467.545.810,1,0,1,0,1,1,0,0,1
High,IT,1,1,10.165.913.658.081.300,39.707.454.011.613.000,0,0,0,0,0,0,0,1,1
Low,Retail,1,1,958.823.186.914.709,42.753.409.298.708.600,0,1,1,0,1,0,0,1,1
High,Education,0,1,9.039.466.611.990.000,49.924.577.525.794.700,0,1,1,0,1,1,0,1,1
Medium,Education,0,1,5.511.275.031.700.420,36.357.694.421.586.600,0,0,0,0,1,0,0,0,1
High,Retail,0,1,9.266.602.472.511.290,28.878.586.271.701.800,1,0,0,0,0,1,0,1,1
Medium,IT,1,1,822.853.046.012.664,12.106.830.493.668.300,1,1,0,1,0,1,0,1,1
Low,Education,1,0,10.526.728.169.901.800,4.153.944.444.051.500,0,0,0,1,1,1,0,1,1
High,IT,0,1,9.614.838.364.764.850,3.764.501.439.072.950,0,1,0,1,1,1,0,1,1
Medium,Healthcare,0,1,9.100.760.940.306.040,29.342.907.548.185.100,0,0,0,1,1,1,0,1,1
Medium,Education,0,1,4.631.550.404.939.680,4.093.828.693.228.800,0,0,0,1,1,0,0,1,1
High,Education,1,0,7.821.998.926.783.050,5.283.974.008.922.320,0,0,0,0,1,0,0,1,1
Medium,Education,1,1,6.884.215.480.192.680,5.667.832.127.420.760,1,0,1,1,0,1,0,1,1
High,IT,1,1,8.504.731.848.366.140,16.972.938.723.634.100,1,1,0,1,1,1,1,1,1
Medium,Healthcare,1,1,71.689.034.571.147.100,34.587.080.484.769.900,1,0,1,1,0,1,0,1,1
High,IT,1,1,7.448.108.447.813.380,5.441.537.818.597.640,0,0,1,1,1,0,0,1,1
Low,Retail,1,1,8.918.067.809.813.400,6.394.061.551.784.530,0,1,0,1,0,1,0,1,1
High,Retail,0,0,7.135.723.772.862.440,2.774.104.520.262.370,0,0,0,0,1,1,0,1,1
Low,Healthcare,1,1,8.243.183.079.148.020,6.067.484.393.848.860,0,0,1,0,1,1,1,0,1
Medium,Retail,1,1,4.961.176.218.251.380,19.748.555.766.480.700,1,1,0,1,1,1,0,1,1
High,Retail,1,1,6.335.197.046.479.880,5.722.426.844.679.910,0,1,1,0,1,1,0,1,1
Low,IT,1,0,9.312.087.134.405.920,35.773.655.016.919.800,0,1,0,1,0,0,0,1,1
Medium,Education,1,1,5.539.615.766.607.050,6.344.234.898.465.620,0,0,1,1,0,1,0,1,1
Medium,Healthcare,1,0,10.491.450.155.205.900,3.303.953.175.617.050,1,0,0,1,1,1,0,1,1
High,Healthcare,1,1,9.948.798.710.602.640,35.351.639.098.594.900,1,0,1,1,1,0,0,1,1
Medium,Healthcare,1,1,7.463.540.129.320.420,37.999.110.561.942.200,1,0,1,1,0,1,0,1,1
Low,IT,0,1,13.997.468.211.004.900,16.944.247.679.156.500,0,0,0,1,1,1,0,0,1
High,IT,0,1,10.486.207.155.696.500,135.629.099.386.201,1,0,1,1,1,1,0,1,1
Medium,Retail,0,1,610.144.098.658.853,4.765.231.289.561.060,0,0,0,0,1,1,0,1,1
High,IT,0,1,9.492.348.107.400.090,5.482.693.521.030.030,1,1,0,0,1,0,0,1,1
Medium,Healthcare,1,0,8.131.726.132.639.510,49.113.662.542.616.500,1,1,0,0,1,0,0,1,1
Medium,Healthcare,0,1,6.446.575.818.281.170,21.190.365.787.322.100,0,0,0,1,1,1,0,1,1
Medium,Retail,1,1,5.860.181.713.667.580,4.720.283.117.608.060,0,0,1,0,1,0,0,1,1
Medium,Healthcare,1,1,9.989.786.669.776.750,25.146.940.394.444.400,0,1,1,0,0,0,0,1,1
High,IT,1,0,6.804.109.070.751.730,4.611.479.062.335.490,1,1,1,0,1,1,0,1,1
Low,Healthcare,0,0,7.796.247.289.925.890,5.696.948.717.803.650,1,1,1,0,0,0,0,0,1
Low,IT,1,0,6.157.948.143.546.940,45.512.002.800.025.200,1,0,1,1,1,0,1,1,1
Medium,Healthcare,1,1,6.503.684.125.402.810,6.202.800.853.362.890,1,0,1,1,1,1,0,1,1
Medium,Retail,1,1,7.746.141.599.857.050,37.750.187.929.708.800,1,1,0,0,0,1,0,1,1
Medium,IT,0,1,8.776.364.585.448.300,36.750.260.180.434.500,1,1,1,1,1,1,0,1,1
Medium,IT,1,1,2.823.281.672.897.100,4.101.026.946.671.170,0,1,0,0,0,1,0,0,1
High,IT,0,1,80.338.395.983.335,19.860.383.743.018.800,0,0,0,1,0,0,0,1,1
Low,IT,0,0,6.507.757.974.829.920,33.955.733.865.743.200,0,0,0,1,0,0,0,1,1
High,IT,1,0,1.080.472.530.690.040,35.273.002.453.899.000,1,1,0,0,1,1,1,0,1
High,Retail,1,1,13.885.505.292.010.800,35.740.000.850.696.700,1,0,0,1,1,1,0,1,1
Medium,Healthcare,0,1,7.281.441.930.092.560,4.402.436.750.745.110,1,1,1,1,1,1,0,1,1
Low,Healthcare,0,1,4.555.542.878.573.610,17.795.063.202.650.600,0,0,0,0,0,0,0,0,1
Medium,Healthcare,0,1,8.233.753.939.837.130,2.281.579.024.209.240,0,0,1,0,0,1,1,1,1
High,IT,0,1,758.914.134.101.359,5.698.104.394.957.700,0,0,1,0,0,1,1,1,1
High,Retail,1,1,1.194.270.129.800.250,9.891.276.639.042.860,0,1,0,1,0,1,0,1,1
High,IT,0,1,11.333.178.686.751.000,4.924.556.603.309.260,1,0,1,1,0,0,0,1,1
High,IT,0,1,9.730.749.941.193.120,3.439.660.478.803.470,0,1,0,1,1,1,0,0,1
Low,Education,1,0,6.826.611.837.574.680,42.401.837.224.951.700,0,1,0,1,1,1,0,1,1
Medium,Retail,1,1,9.355.533.132.361.600,6.337.148.178.000.900,1,0,1,0,0,0,0,1,1
High,IT,1,0,8.530.012.718.136.600,38.032.258.212.020.100,0,0,0,0,1,1,0,1,1
Medium,Healthcare,1,0,8.482.646.406.598.780,4.938.082.008.258.650,1,0,0,1,0,1,0,0,1
Medium,IT,0,1,488.354.030.286.426,4.087.850.451.522.870,1,1,0,0,1,1,0,0,1
Medium,Retail,1,1,10.123.590.676.907.200,3.835.935.745.370.040,1,0,0,1,1,1,0,1,1
Low,IT,0,1,821.561.665.662.247,3.650.237.053.239.450,0,0,1,0,1,0,0,1,1
Low,Healthcare,1,1,7.798.317.304.910.840,505.158.752.275.934,0,0,1,0,1,0,0,0,1
Low,Retail,1,0,6.799.687.009.982.340,29.025.972.008.179.800,1,0,0,1,0,0,0,1,1
Medium,IT,0,1,6.412.767.000.693.240,23.019.652.171.731.000,0,0,0,1,1,1,1,1,1
Medium,IT,1,0,8.634.517.162.557.960,4.111.712.460.146.630,1,0,0,0,1,1,0,0,1
Medium,IT,1,1,45.016.743.962.838.300,4.289.176.005.382.740,0,0,1,0,0,0,1,1,1
High,IT,1,1,9.578.997.519.300.080,126.376.275.190.156,1,0,0,1,0,1,0,1,1
High,Education,1,1,5.891.789.126.008.620,39.842.688.570.840.000,0,0,0,0,1,1,0,0,1
Low,Education,1,1,3.882.638.627.589.410,21.596.846.181.782.300,0,1,1,1,1,1,0,1,1
Low,Education,0,0,11.643.790.631.852.000,4.940.264.661.171.730,1,0,0,0,0,0,0,1,1
Medium,Healthcare,0,1,6.283.825.901.308.840,12.944.727.161.550.500,1,1,0,0,1,1,1,1,1
High,Retail,1,0,6.555.681.676.956.600,6.887.613.744.794.630,1,0,0,0,1,1,0,1,1
Medium,IT,1,1,10.269.076.662.016.100,3.492.702.375.046.250,0,0,1,1,1,1,1,0,1
Medium,Healthcare,1,1,11.708.861.801.033.200,27.025.570.772.690.300,1,1,0,1,0,1,1,1,1
Low,Retail,1,0,493.399.684.279.314,357.554.130.944.771,1,0,0,0,0,1,0,1,1
Medium,IT,1,1,60.876.638.794.986.600,4.834.406.287.950.830,0,0,1,0,1,1,0,1,1
High,Education,1,1,6.234.642.355.678.800,53.357.051.338.524.000,0,0,0,1,1,1,0,1,1
Medium,IT,0,1,9.869.603.325.391.300,35.885.330.349.627.400,0,0,1,0,0,1,1,1,1
Medium,Education,1,0,11.278.264.255.859.000,18.419.643.777.817.100,0,0,0,1,1,0,0,0,1
Low,Healthcare,1,1,5.839.494.876.843.840,2.181.554.299.566.720,1,0,0,0,0,0,1,1,1
Low,Education,1,1,1.082.949.067.593.640,4.429.581.548.111.110,0,0,0,0,0,0,0,1,1
Medium,Education,1,1,6.581.931.776.942.590,5.480.990.694.265.670,0,0,1,0,1,1,0,0,1
Medium,Education,0,1,8.672.245.805.891.140,56.762.128.773.761.700,0,1,1,0,1,1,0,0,1
Medium,IT,1,1,5.457.092.601.144.360,4.252.138.863.116.170,0,0,1,0,1,1,0,0,1
Low,Retail,1,1,7.756.139.172.836.000,5.450.949.349.272.130,0,0,1,1,1,1,0,1,1
High,Healthcare,1,1,7.777.774.571.854.560,6.868.523.826.388.000,0,0,1,1,1,0,0,1,1
Low,Healthcare,1,0,7.369.683.387.369.450,57.855.215.691.044.300,0,0,0,0,0,1,0,1,1
Medium,Retail,1,1,8.769.941.962.639.390,5.383.056.852.106.550,1,0,1,0,1,1,0,1,1
High,IT,0,1,5.985.938.270.294.940,27.901.642.253.615.700,0,0,0,0,1,1,1,0,1
Medium,Retail,1,1,6.232.553.403.626.310,54.439.294.306.420.000,1,0,0,0,0,0,1,1,1
Medium,Retail,1,0,887.574.428.989.871,4.691.848.716.833.120,0,1,1,0,1,1,0,1,1
High,Education,1,1,10.684.070.661.951.400,4.975.968.442.550.700,1,0,0,0,1,1,0,1,1
Medium,Retail,0,1,7.954.372.611.904.150,5.891.659.418.416.760,1,1,0,0,0,0,1,1,1
High,Retail,1,1,9.007.341.546.924.340,4.537.836.772.552.280,1,0,1,1,0,1,0,1,1
High,Retail,1,0,951.616.002.059.468,3.846.180.504.007.800,1,0,1,0,1,1,0,1,1
Medium,Retail,1,1,9.661.010.377.266.980,239.520.128.850.862,0,1,0,1,0,1,0,1,1
Medium,Education,1,1,6.092.950.548.326.720,35.552.255.235.320.100,1,1,0,1,1,0,0,1,1
Low,Retail,1,1,6.445.979.539.590.190,4.319.278.400.744.020,0,0,0,1,1,1,0,0,1
Medium,Healthcare,1,1,661.985.081.211.293,4.416.429.010.273.790,1,0,1,0,1,0,0,1,1
Medium,Education,1,1,11.857.267.601.787.900,43.658.144.480.054.800,0,1,1,0,0,1,0,0,1
Medium,Retail,1,1,9.016.385.878.343.800,5.439.264.789.641.560,1,0,0,0,1,0,1,1,1
Medium,IT,0,1,8.926.631.440.770.030,5.298.047.050.325.680,1,1,0,0,0,0,0,1,1
High,Retail,1,0,8.732.471.506.367.470,39.068.676.378.151.000,0,1,1,0,0,1,1,0,1
Low,Retail,1,1,5.358.413.192.761.000,27.291.068.388.160.700,0,1,1,0,0,1,1,0,1
Low,Healthcare,1,0,11.876.380.941.554.000,4.575.036.905.166.350,1,0,0,0,1,1,0,1,1
Low,Education,1,1,8.958.375.061.573.920,7.369.506.321.423.180,1,1,0,1,1,0,1,1,1
High,Education,0,1,9.446.320.225.309.900,4.481.864.162.918.560,1,0,1,0,0,1,1,1,1
Low,Healthcare,0,1,4.468.957.422.168.390,35.561.140.714.401.700,0,0,0,0,1,1,0,0,1
Medium,Retail,1,1,9.559.287.704.723.030,48.037.542.287.007.400,1,0,1,0,1,1,0,1,1
Medium,IT,0,1,7.287.575.099.744.740,489.360.438.814.191,0,0,0,1,1,0,0,1,1
Medium,IT,1,1,5.354.434.050.547.520,4.876.975.900.608.660,1,0,0,1,1,1,0,1,1
Medium,Education,1,1,6.092.472.668.256.400,6.059.320.292.568.550,0,1,1,0,0,0,0,1,1
Low,IT,1,1,5.470.211.583.093.260,4.579.139.435.430.200,1,0,0,1,1,0,0,1,1
Medium,Retail,0,1,5.436.431.609.770.770,5.988.118.353.115.520,0,1,1,0,1,0,1,1,1
Medium,Healthcare,0,0,812.109.564.072.842,4.345.351.170.606.260,1,0,0,0,0,0,0,1,1
High,Education,1,1,7.226.474.422.536.690,626.874.740.126.331,1,1,0,0,0,1,1,1,1
Low,Education,1,1,8.668.138.724.322.770,5.810.102.793.609.400,1,0,0,1,1,1,0,1,1
High,IT,1,1,1.135.195.174.213.600,538.269.911.732.935,1,0,1,1,0,0,0,0,1
Low,Retail,1,1,7.740.992.572.745.320,5.183.778.603.644.350,0,1,1,0,0,1,0,1,1
High,Healthcare,1,0,3.510.221.412.083.140,7.452.276.515.605.620,0,1,0,1,1,0,0,1,1
Medium,Healthcare,1,1,7.516.083.576.904.360,56.149.263.829.996.400,0,0,0,0,0,0,0,1,1
Medium,Healthcare,1,0,10.386.788.872.795.700,2.726.024.493.063.230,1,0,0,0,0,1,0,0,1
Low,Retail,1,1,782.812.105.500.634,4.368.850.827.202.480,1,0,1,0,0,1,1,1,1
High,Healthcare,0,0,11.058.661.307.383.400,3.602.924.847.659.100,0,0,1,1,1,0,0,0,1
Low,Retail,0,1,8.905.883.186.275.630,7.096.714.475.196.920,0,1,1,0,0,0,0,0,1
High,IT,1,1,4.323.460.531.205.220,5.877.156.339.393.180,0,1,1,1,1,0,0,1,1
High,Healthcare,1,1,8.219.164.500.876.710,7.047.926.536.931.620,1,0,1,0,1,1,1,1,1
High,Healthcare,0,1,8.594.002.588.529.450,28.600.082.076.478.200,1,0,0,0,1,1,0,1,1
High,Retail,1,1,10.160.711.602.547.200,5.652.512.017.824.940,0,0,1,0,0,1,0,1,1
Low,Healthcare,1,1,11.639.273.143.223.100,19.532.065.254.459.500,1,0,0,0,0,0,0,0,1
High,Healthcare,0,1,9.815.451.039.417.390,16.118.014.987.930.200,1,1,0,1,0,1,0,1,1
High,Retail,1,1,8.880.959.594.774.430,3.404.565.801.288.850,0,1,1,1,0,1,0,1,1
Medium,Healthcare,1,1,9.352.376.543.156.690,6.268.562.706.243.550,1,0,1,0,1,0,1,1,1
High,IT,0,1,76.639.863.871.008.600,25.110.774.385.691.300,1,0,0,1,0,1,0,1,1
High,Retail,1,1,5.074.244.326.385.140,3.974.782.229.765.130,1,1,0,0,0,0,0,0,1
High,Healthcare,1,0,808.299.217.244.572,57.832.643.023.088.200,1,0,0,0,0,0,0,0,1
Medium,Healthcare,1,1,873.058.065.491.781,5.269.619.741.738.950,1,0,0,1,1,0,0,1,1
Medium,Healthcare,1,1,5.592.684.748.176.150,7.324.279.868.069.280,0,0,1,1,1,0,0,1,1
High,Healthcare,1,1,10.653.243.278.999.800,4.005.057.988.314.790,0,0,1,0,1,1,0,0,1
High,Healthcare,1,1,10.010.822.030.964.800,33.375.556.830.539.900,0,1,1,0,0,1,0,1,1
Medium,Retail,0,1,5.256.477.169.424.260,23.582.783.783.815.300,1,0,1,0,0,1,0,1,1
Medium,Retail,0,1,1.073.166.457.757.970,34.480.000.898.239,0,0,0,0,1,1,0,1,1
High,Healthcare,0,1,7.383.371.261.580.300,23.446.015.612.211.400,1,0,0,1,1,0,0,1,1
Medium,Education,0,1,6.443.016.869.763.300,1.305.332.080.135.570,0,0,1,1,1,0,0,1,1
High,Education,1,1,10.158.555.385.493.000,6.945.088.872.013.130,0,1,1,1,1,0,0,1,1
Medium,Education,1,1,7.897.891.174.479.880,4.073.360.198.913.080,1,1,0,0,1,0,0,0,1
Medium,Education,1,1,1.179.837.064.167.370,7.887.200.306.843.690,0,0,0,0,0,0,0,0,1
Medium,IT,1,0,6.294.223.912.226.490,27.410.673.449.912.700,0,1,0,0,0,1,0,1,1
High,IT,1,1,453.668.495.205.469,3.356.787.086.943.980,1,1,0,0,1,0,0,0,1
High,IT,1,1,7.439.123.437.667.710,28.369.464.823.643.400,1,1,0,0,1,1,0,1,1
Low,IT,1,1,9.578.444.998.120.940,30.388.659.025.108.500,0,0,0,0,1,1,1,1,1
High,Retail,0,1,6.145.714.028.928.910,5.310.405.616.314.160,0,0,0,0,0,0,0,0,1
Medium,Education,0,1,5.339.799.234.400.240,4.849.485.949.396.560,1,1,0,1,1,0,0,1,1
Low,Education,1,1,8.457.854.805.405.500,5.313.114.138.126.640,1,0,1,1,1,1,1,1,1
High,IT,1,1,5.072.625.579.664.960,6.013.407.388.227.910,0,0,0,1,0,1,0,0,1
Medium,Healthcare,0,1,8.613.385.399.226.820,5.661.032.566.251.220,1,0,0,1,1,1,1,1,1
High,Healthcare,0,1,7.318.753.897.543.640,24.872.653.833.370.100,0,0,1,1,0,1,0,1,1
Low,IT,1,1,8.988.932.976.704.740,321.427.215.449.646,1,0,0,0,1,0,0,1,1
High,Healthcare,0,1,5.232.342.392.150.790,4.182.224.215.107.450,0,0,0,0,1,0,0,1,1
Medium,IT,1,1,10.596.326.302.887.800,9.591.750.017.144.780,1,0,0,0,1,0,0,1,1
Medium,IT,1,1,763.393.103.001.262,51.586.002.131.970.600,0,0,0,1,1,0,0,1,1
Low,IT,1,1,9.527.045.335.809.640,4.160.033.212.610.180,0,0,0,1,1,0,1,0,1
Medium,IT,1,0,991.975.092.256.978,50.099.120.826.186.200,0,1,0,1,0,1,0,0,1
Medium,IT,1,1,5.685.110.095.268.080,3.095.328.918.383.710,0,0,0,1,0,1,0,1,1
Low,Retail,1,1,9.764.515.019.216.150,4.393.638.266.503.450,0,0,0,1,1,1,0,1,1
Medium,Healthcare,1,1,5.149.866.449.711.340,5.431.993.277.215.100,0,1,1,0,1,0,0,1,1
Medium,IT,1,1,5.259.724.514.480.210,39.565.064.731.879.800,1,0,1,0,0,1,0,0,1
High,IT,0,1,11.927.998.471.976.800,28.651.701.189.292.100,0,0,0,1,1,0,0,1,1
High,IT,1,0,10.223.706.737.593.200,38.831.889.209.804.600,0,0,0,1,1,1,0,1,1
Medium,Retail,1,1,12.147.328.350.867.500,3.520.635.087.105.720,1,0,0,1,0,1,0,1,1
Medium,Education,1,1,7.259.571.938.784.170,19.643.088.704.936.500,1,0,1,1,0,0,0,1,1
High,IT,1,1,8.204.857.328.156.010,3.142.671.759.711.080,1,1,0,0,1,1,0,0,1
High,Retail,1,1,9.054.709.493.504.720,19.107.808.205.043.300,1,0,0,0,0,0,0,1,1
Low,Healthcare,0,1,7.975.608.866.812.210,21.448.076.642.559.600,1,0,1,0,0,0,0,1,1
Medium,Healthcare,1,0,6.507.727.958.608.190,22.885.832.682.002.900,1,1,0,0,0,1,0,0,1
High,Education,1,1,6.207.830.604.239.900,5.430.176.947.338.790,1,0,0,0,1,1,0,0,1
High,Retail,1,1,84.277.244.656.579,6.233.747.595.039.250,1,1,0,1,0,0,1,1,1
Medium,IT,1,1,586.628.031.667.539,169.588.048.444.266,1,0,1,1,0,1,0,1,1
Medium,Retail,0,1,5.810.273.015.266.290,63.702.754.994.117.300,0,1,0,0,0,0,0,0,1
Medium,Healthcare,1,1,8.787.144.022.309.180,23.101.087.405.591.800,0,0,0,0,0,0,0,1,1
High,Retail,0,1,780.968.129.702.877,5.120.320.140.958.530,0,0,1,1,0,1,0,0,1
Medium,Retail,1,1,987.441.254.116.337,4.387.837.856.149.450,0,1,0,1,1,1,0,1,1
Medium,Healthcare,1,1,7.150.177.179.834.310,495.377.731.706.928,0,0,0,0,1,0,0,0,1
Medium,Healthcare,0,1,6.837.488.100.048.920,22.513.854.207.835.500,1,1,1,0,1,1,0,1,1
High,Education,1,0,8.847.106.792.070.940,1.281.464.075.991.840,0,1,0,0,1,1,1,1,1
Medium,Retail,0,1,6.375.950.250.892.340,2.795.637.384.801.140,1,1,0,0,1,0,0,0,1
Medium,Healthcare,0,1,6.683.744.548.886.620,4.640.302.974.940.980,1,1,1,1,0,1,0,0,1
Medium,IT,1,0,676.309.121.924.117,693.535.626.322.879,0,0,0,1,1,0,0,1,1
High,Healthcare,1,0,7.580.595.787.408.890,24.554.146.034.708.800,0,0,0,1,1,1,0,1,1
High,IT,1,0,11.544.873.086.591.800,38.517.437.700.275.300,0,1,1,1,0,1,1,0,1
High,IT,1,1,5.246.422.350.085.680,28.763.812.022.355.700,1,0,0,0,1,1,0,0,1
Low,IT,1,1,10.591.015.164.234.900,3.974.160.725.835.480,1,0,0,0,0,1,0,0,1
Medium,Retail,1,1,9.475.573.512.579.830,1.103.821.958.455.500,1,0,0,0,0,1,0,1,1
Low,Education,0,0,11.133.957.694.739.900,62.470.650.030.848.500,0,1,0,0,1,1,0,1,1
Medium,Healthcare,0,1,14.273.372.096.644.500,4.036.054.117.429.450,0,1,0,0,1,1,1,1,1
Medium,Retail,1,1,1.086.290.604.157.570,5.375.748.495.979.120,1,1,1,0,0,1,0,0,1
High,IT,1,1,9.851.333.895.815.720,3.651.696.964.946.330,0,1,1,1,1,1,0,0,1
Low,Education,1,1,5.375.007.296.749.960,4.285.942.114.190.410,0,0,1,0,0,0,0,1,1
Medium,Retail,1,1,5.627.555.476.977.910,569.330.873.897.012,0,0,0,0,0,1,0,1,1
Low,IT,1,1,8.720.380.368.730.440,4.197.575.234.641.330,1,0,0,0,1,1,0,1,1
Medium,Retail,0,1,4.603.847.704.160.870,4.251.559.486.173.180,0,1,0,0,0,0,0,1,1
Medium,Healthcare,0,1,9.230.878.502.582.430,2.809.088.436.061.750,1,1,1,0,1,1,0,1,1
Medium,IT,1,1,3.730.156.218.477.970,31.983.646.574.813.500,0,1,0,0,1,0,0,0,1
Medium,Healthcare,1,1,10.304.466.771.129.200,2.480.776.543.238.590,1,1,1,0,1,0,0,1,1
Low,Healthcare,1,0,7.356.599.376.132.800,28.929.736.172.805.000,0,1,0,1,0,1,0,0,1
Medium,Healthcare,0,1,8.253.193.890.940.370,5.876.843.665.696.250,0,1,0,0,0,1,0,1,1
High,Retail,1,1,6.503.255.407.159.030,6.712.913.965.010.700,1,0,0,1,0,1,0,0,1
High,Healthcare,1,0,4.202.947.179.554.850,21.290.876.730.559.100,0,0,0,0,1,1,0,0,1
High,Healthcare,0,0,10.469.390.558.388.500,4.592.757.677.555.160,1,1,1,0,0,0,0,1,1
High,IT,1,1,10.671.402.789.909.400,3.523.462.914.699.330,1,1,0,1,0,0,0,0,1
